dri_field_,area_m2,annual_et_ensemble_mm,annual_et_ssebop_mm,annual_et_eemetric_mm,annual_et_sims_mm,annual_et_pt_jpl_mm,annual_et_geesebal_mm,annual_et_disalexi_mm,annual_gridmet_precip_mm,annual_gridmet_precip_eff_mm,annual_tmmx_K,annual_tmmn_K,annual_eto_mm,annual_etr_mm,annual_vpd_kPa,annual_vs_mps,annual_rmax,annual_rmin,annual_daymet_precip_mm,annual_daymet_precip_eff_mm,annual_ndvi,YEAR,eff_factor,HSG,soil_depth_mm,ksat_mean_micromps,elevation_m,annual_et_ensemble_m3,annual_et_ssebop_m3,annual_et_eemetric_m3,annual_et_pt_jpl_m3,annual_et_sims_m3,annual_et_geesebal_m3,annual_et_disalexi_m3,annual_gridmet_precip_eff_m3,count_et,pumping_m3,count_pump,year,dri_field_id,all_app,meter_change,pumping_mm,annual_net_et_ensemble_mm,pumping_net_et_ensemble_factor_annual,annual_net_et_ssebop_mm,pumping_net_et_ssebop_factor_annual,annual_net_et_eemetric_mm,pumping_net_et_eemetric_factor_annual,annual_net_et_pt_jpl_mm,pumping_net_et_pt_jpl_factor_annual,annual_net_et_sims_mm,pumping_net_et_sims_factor_annual,annual_net_et_geesebal_mm,pumping_net_et_geesebal_factor_annual,annual_net_et_disalexi_mm,pumping_net_et_disalexi_factor_annual
1362,1041634.1083605615,1655.639387066733,1489.1714670045808,1685.4456815515848,1848.3891380492614,1601.944583457723,1527.0229890815729,1610.6361095539942,667.1432985972646,590.4156598118172,578.0509908972656,541.7026258810286,2433.17816530721,3338.6210935402632,649.8559497551819,6.429880016536764,181.68665089316607,49.489351850347006,0.0,731.5579875244812,1.6100229823410341,4038,1.7699815348613022,1,3038.3857595875224,205.2279824400772,3589.841030106625,861754.6904210045,774982.2244904863,877107.6958057526,833858.7174068845,961630.4431023902,795549.3886537398,838437.1435537213,307497.58866241644,2,722625.3266055381,2.0,2019,13_62,24574_29405,0,693.7419971230449,532.1034490997409,1.3,448.79927805345073,1.5,546.842794961708,1.3,505.3224779408513,1.4,627.9871686129019,1.1,468.54437280233947,1.5,509.71790442514975,1.4
9799,1020934.0794635375,1528.2899313549651,1286.4081948928447,1685.7519819968443,1875.2168552521875,1546.8658126594116,1380.8183720723662,1430.6474349175865,678.7999975681305,600.7317307797439,576.5999755859375,541.6799926757812,2357.6000051796436,3206.199988871813,629.9399977065623,6.221917629241944,187.6000061035156,51.36000061035156,0.0,742.8143969403359,1.5981313285488465,4038,1.7699815348613022,1,3144.9073242990416,293.4338496363929,3565.8146989933703,780141.7720022737,656669.130201898,860520.6355298054,789624.0646899111,957236.5892513394,704862.907040521,730298.189071368,306653.74828407774,2,697578.4297673316,2.0,2019,99_97,34561_34562,0,683.2747028425996,463.7792324133171,1.5,342.83837610920017,2.0,542.5099410304375,1.3,473.0670923039577,1.4,637.242750588871,1.1,390.0439477597684,1.8,414.9576836634736,1.6
96,537937.4505565749,770.0947477035364,650.3395394488487,805.3433295583237,913.8693423305464,759.3091078394364,717.1829117906128,745.4394513652949,339.39999878406525,300.36586538987194,288.29998779296875,270.8399963378906,1178.8000025898218,1603.0999944359064,314.96999885328114,3.110958814620972,93.8000030517578,25.68000030517578,0.0,370.1234042933694,0.7330533504459081,2019,0.8849907674306511,1,1564.3224617583328,155.4551942391116,1783.1551580112712,414262.8052666491,349841.9938472507,433224.3375253481,408460.8056555338,491604.54415510787,385799.5471513832,400999.7980117386,161578.04786204704,1,273586.44370827224,1.0,2019,96,22352_70940,1,508.5841177728138,469.7288823136645,1.1,349.97367405897677,1.5,504.9774641684518,1.0,458.94324244956454,1.1,613.5034769406744,0.8,416.817046400741,1.2,445.07358597542293,1.1
232,552919.1582027525,458.1939158086895,393.4653734038688,363.4844386428101,21.467009688946742,512.6250257638364,466.0834061263947,548.6853033262338,375.23943073468814,332.0834317761309,288.79998779296875,271.07193103209084,1217.238205365254,1671.3059114209009,331.76245530251515,3.158982872148621,87.74066984212256,23.91016784200036,0.0,358.0500215450281,0.5515275003246531,2019,0.8849907674306511,1,1597.3656181697518,139.47659697229182,1800.040204968426,253344.19422256344,217554.5430443988,200977.5098341826,283440.19771900476,11869.520926342762,257706.44456767777,303378.6160333631,183615.2915507395,1,0.0,1.0,2019,232,18796,0,0.0,126.11048403255859,0.0,61.38194162773786,0.0,31.401006866679175,0.0,180.54159398770557,0.0,-310.6164220871842,-0.0,133.99997435026378,0.0,216.60187155010289,0.0
52,484412.78477943694,567.8013688664045,544.2475040293699,593.1795755730661,626.849679937724,549.6039857181235,486.9784092944132,591.7783231106738,375.98116919638267,332.73986346657904,288.79998779296875,271.07126655414675,1217.613062432668,1671.9379842580393,331.9608504140384,3.159354344869626,87.65958375678026,23.889896320664786,0.0,358.7396148043092,0.8219027877333287,2019,0.8849907674306511,1,1608.7951150556114,116.5271496417962,1800.5250264452543,275050.2422941512,263640.4490361249,287343.77007763344,266235.1972475941,303653.9990967316,235898.56737376715,286664.9854701469,161183.44386897518,1,161987.99448,1.0,2019,52,18797,1,334.40074161906455,235.0615053998253,1.4,211.5076405627909,1.6,260.4397121064871,1.3,216.86412225154442,1.5,294.10981647114494,1.1,154.2385458278342,2.2,259.03845964409464,1.3
125,492514.3163490836,580.8656773817834,527.0586923199485,627.8640676420332,656.6432450556822,574.5116774806751,568.161462940275,559.7255366256999,331.6142685993302,293.4755660586748,288.29998779296875,270.7080502435644,1173.4857327720058,1590.5117242268675,313.3983083694507,3.090802536730543,94.54404993911864,25.708311911610167,0.0,374.8999344058876,0.8487123256872092,2019,0.8849907674306511,1,1599.233493197711,154.51140156530033,1777.8792065062096,286084.6619863364,259583.95152380146,309232.0420348708,282955.2260689599,323406.1989238431,279827.65449592477,275672.8400143305,144540.91778254855,1,292093.29435013194,1.0,2019,125,18802,0,593.0655915047604,287.39011132310856,2.1,233.58312626127372,2.5,334.3885015833585,1.8,281.0361114220003,2.1,363.1676789970074,1.6,274.68589688160023,2.2,266.24997056702506,2.2
11,522493.52348166535,767.8556673248451,682.0635530195846,814.2251382432352,839.9415494199011,731.6998813207092,750.3485284286137,723.1769668889963,346.65269554127985,306.7844350589853,288.4533058979078,270.9727601695362,1179.1380849670445,1600.7777757694412,318.983508087248,3.059926429955562,91.35615008711274,25.3464088802122,0.0,361.4520971879703,0.7032935357921913,2019,0.8849907674306511,5,1521.8795416539558,106.51171872718643,1789.987455568567,401199.6131459237,356373.7890556264,425427.36138805404,382308.4491223738,438864.0196750535,392052.24645794893,377855.28153061535,160292.88042330137,1,281350.31171122915,1.0,2019,11,18851,0,538.4761706450165,461.07123226585975,1.2,375.2791179605992,1.4,507.44070318424997,1.1,424.915446261724,1.3,533.1571143609158,1.0,443.56409336962844,1.2,416.3925318300111,1.3
114,445619.7197179328,748.6904614149082,667.4507678080356,800.4264802511494,905.5578876265006,780.5664987466841,610.533194616826,705.05976977927,334.4000004529953,295.9409130297064,289.04998779296875,270.8499755859375,1215.399998083711,1667.3999946564436,324.93999935500324,3.20630145072937,90.85000610351562,24.739999771118164,0.0,363.3250563816752,0.8238619487122602,2019,0.8849907674306511,1,1519.9552258661352,127.50862843330944,1801.4626231901689,333631.2335712012,297429.2240761359,356685.8237843287,347835.8243927056,403534.4520724845,272065.63106364413,314188.53699342854,131877.1067173669,1,402551.44565499044,1.0,2019,114,19292,0,903.3519564838747,452.7495483852019,2.0,371.50985477832927,2.4,504.4855672214431,1.8,484.6255857169778,1.9,609.6169745967942,1.5,314.5922815871196,2.9,409.11885674956363,2.2
231,487190.533718758,719.5159430933662,675.2816399882047,799.4075656668502,767.281197818101,685.2987375718421,627.1867325421597,743.9028614667309,356.1719767633758,315.2089110531163,288.9183078180143,270.8587631814176,1229.7975933201324,1693.122536327675,333.3590818368958,3.220251632969219,87.58712903540884,23.914771213936763,0.0,362.3854641206584,0.8243530961869435,2019,0.8849907674306511,1,1519.9707642008009,134.16798983240616,1802.553635220407,350541.3563348126,328990.8225963316,389463.79857604584,333871.0577144168,373812.1362773685,305559.4389685387,362422.4321128879,153566.79760887625,1,318962.10716582363,1.0,2019,231,19293,0,654.6968487486087,404.3070320402499,1.6,360.0727289350883,1.8,484.19865461373394,1.4,370.0898265187258,1.8,452.0722867649846,1.4,311.9778214890434,2.1,428.6939504136146,1.5
174,493310.26984947576,760.5685941323657,722.6064175534108,825.1453710577692,732.7335293728935,662.3040281558474,762.7146635871206,758.5350215843163,362.2000008523464,320.5436567177005,289.1000061035156,271.3399963378906,1242.7999994903803,1710.5000007897615,345.56999979540706,3.18027400970459,83.66666412353516,23.28571319580078,0.0,354.07142030277106,0.8242454504426892,2019,0.8849907674306511,5,1518.034805257928,85.25055064616716,1812.3636588598235,375196.2984104737,356469.16683823604,407052.685661554,326721.3788519559,361464.9751027009,376254.97651231464,374193.116188037,158127.47779394657,1,425971.753472782,1.0,2019,174,19324,0,863.4966257701449,440.0249374146651,2.0,402.06276083571026,2.1,504.6017143400687,1.7,341.7603714381469,2.5,412.18987265519297,2.1,442.1710068694202,2.0,437.9913648666157,2.0
175,475598.4635376476,826.8642434584758,748.3839647326505,888.9820989761093,931.7449597232968,781.3415699658703,797.5683105802045,820.9841126279861,328.4000004827976,290.63096845149727,288.29998779296875,270.8599853515625,1176.700001463294,1597.6999979168177,312.9599993862212,3.1260273456573486,95.13333129882812,25.71999931335449,0.0,376.24326780802136,0.7915779492643845,2019,0.8849907674306511,1,1589.386973867115,145.50366062329817,1777.2108886107633,393255.36374307045,355930.26376306167,422798.5203855106,371604.8501738613,443136.47125334735,379322.2630782626,390458.7825546892,138223.64205199064,1,317296.5284621179,1.0,2019,175,19360,0,667.1521310265991,536.2332750069785,1.2,457.7529962811533,1.5,598.351130524612,1.1,490.710601514373,1.4,641.1139912717997,1.0,506.9373421287072,1.3,530.3531441764889,1.3
19,511605.6456590738,779.5733137209254,682.7501322779323,872.9242946940682,906.6483369254972,765.6445586149969,727.4669887193382,738.8413723041763,331.6382300590384,293.496771729291,288.29998779296875,270.7069176103066,1173.4617713080138,1590.4581376795888,313.40157583895257,3.090539945742729,94.53965701325022,25.708224785335744,0.0,375.9404497450543,0.776741484222156,2019,0.8849907674306511,1,1561.6990656730432,156.21992250834717,1777.345052131548,398834.1085047777,349298.82224786957,446592.99739845033,391708.07875558204,463846.40779849445,372176.2184594192,377995.4173173142,150154.60539941772,1,412219.3729487748,1.0,2019,19,19361,0,805.7365598804816,486.0765419916344,1.7,389.25336054864124,2.1,579.427522964777,1.4,472.14778688570584,1.7,613.1515651962062,1.3,433.9702169900473,1.9,445.34460057488525,1.8
72,500542.8945822364,820.3751334247215,731.2814408244427,858.1529954865871,945.916306581294,814.3576595272025,684.155070681238,839.6760149760784,359.20000183582306,317.8886852857763,288.8999938964844,270.8599853515625,1231.7999967187643,1696.7000021487474,334.5299995560199,3.22219181060791,87.13333129882812,23.799999237060547,0.0,359.3756495268368,0.8478733571696124,2019,0.8849907674306511,1,1520.9015096604946,156.19045144211762,1804.906058454684,410632.94392769854,366037.729144535,429542.3843552732,407620.9401249613,473471.68612873903,342448.95942190144,420293.8630474036,159116.92268788407,1,352474.30776561477,1.0,2019,72,19379,1,704.1840201523531,502.48644813894526,1.4,413.39275553866645,1.7,540.2643102008109,1.3,496.4689742414262,1.4,628.0276212955176,1.1,366.26638539546167,1.9,521.787329690302,1.3
113,670959.1792654588,792.8766599426777,684.6938469436841,833.631309803414,962.3285926297352,779.6689978291893,665.1139978898258,749.9426816992959,359.20000183582306,317.8886852857763,288.8999938964844,270.8599853515625,1231.7999967187643,1696.7000021487474,334.5299995560199,3.22219181060791,87.13333129882812,23.799999237060547,0.0,358.72243909336305,0.8247453135675568,2019,0.8849907674306511,1,1524.6603823794678,148.42067499480714,1806.153465886813,531987.8730138774,459401.62159344397,559332.579435688,523126.07088219567,645683.2026945312,446264.3421421256,503180.92620909686,213290.33137712022,1,378065.16746682755,1.0,2019,113,19381,1,563.4697000206768,474.9879746569015,1.2,366.8051616579078,1.5,515.7426245176375,1.1,461.780312543413,1.2,644.4399073439588,0.9,347.2253126040494,1.6,432.05399641351966,1.3
44238,1000931.1415734008,1660.339900239358,1400.2582810296412,1765.9397046264635,1891.784433863108,1584.3547326030534,1572.6000166116553,1500.5608391329483,719.4693121924988,636.7236987400388,578.2850292509479,542.4759725252277,2499.8819911213914,3444.8033222530576,694.8380154645176,6.406896998884396,166.51155303358473,45.988489206759525,0.0,708.084281623265,1.649217079438702,4038,1.7699815348613022,1,3023.9331335851525,212.30556207736336,3633.708911878507,831254.4315953637,700960.02073219,884205.5547965202,793273.516594497,947290.5272995707,787254.3395358737,750941.610659059,318658.3136407338,2,515742.66019638535,1.0,2019,44_238,19526,0,515.2628775099057,512.1192624188523,1.0,381.9460612350436,1.3,565.021126495057,0.9,474.17368012718435,1.1,628.0474126028955,0.8,468.16010256063817,1.1,431.8811545205828,1.2
169,499581.6233239942,856.2830682526355,757.8003522367037,916.3203836670556,937.4967133606092,792.6642046224298,865.5622348064055,844.8342915977996,349.200001180172,309.03877703122464,288.33331298828125,270.8599853515625,1173.8000005036592,1590.2999974042175,317.2199984509498,3.036438465118408,92.0999984741211,25.15999984741211,0.0,365.6870351492782,0.8171273669108803,2019,0.8849907674306511,1,1546.8322929907074,136.15368718194608,1786.180518523335,427783.2852625022,378583.1301259071,457776.8247572528,396000.4700960962,468356.12992160243,432418.9863525283,422063.6868362054,154390.0938993211,1,311941.6929297038,1.0,2019,169,20046,0,624.4058595554063,547.2442912214109,1.1,448.7615752054791,1.4,607.2816066358309,1.0,483.6254275912052,1.3,628.4579363293846,1.0,556.5234577751809,1.1,535.795514566575,1.2
18,522551.72969409154,856.0311991711992,719.6886298886302,936.57725977726,932.8563429163428,781.795068635069,936.5089355089352,793.7749650349652,348.7000013887882,308.5962818321328,288.29998779296875,270.5857238769531,1173.800000205636,1590.8999976962805,315.9799982942641,3.050684928894043,93.5500030517578,25.13999938964844,0.0,373.4503493124782,0.8404163460438496,2019,0.8849907674306511,5,1520.0,16.59287754661154,1787.9854083789166,447320.58379901754,376074.53838947456,489410.06708875974,408528.36538156634,487465.6955470395,489374.36412416655,414788.48096688814,161257.52084854632,1,313825.31102734816,1.0,2019,18,20366,0,600.5631465636244,547.4349173390665,1.1,411.0923480564974,1.5,627.9809779451273,1.0,473.1987868029363,1.3,624.2600610842101,1.0,627.9126536768026,1.0,485.17868320283253,1.2
195,499845.7164586631,796.7770941840275,717.3527343749996,805.06947157118,972.7429965111417,812.7928168402775,678.5911783854166,758.34310438368,337.3961185794613,298.5924499097624,288.9711425781249,270.9288304254412,1210.9846662780385,1660.209312309012,324.44800529528067,3.18642810684396,90.94987398199736,24.74840991934761,0.0,361.1647324073594,0.8264424486278181,2019,0.8849907674306511,1,1539.1412173928254,155.33569866710755,1799.5761461920126,398265.61750026693,358565.69146725273,402410.5268164938,406271.0078659834,486221.4200212584,339190.893742587,379054.5523321473,149250.15705429268,1,284044.0067238587,1.0,2019,195,20487,0,568.2633608151544,498.1846442742651,1.1,418.7602844652372,1.4,506.4770216614175,1.1,514.200366930515,1.1,674.1505466013792,0.8,379.99872847565416,1.5,459.7506544739177,1.2
79,522538.4751924505,784.0446916653701,681.9614231626994,802.3011047144854,897.8408421336544,786.2445308853275,692.0396763653342,805.7165292256623,343.900000333786,304.3483252147984,288.79998779296875,271.1000061035156,1201.3999987989664,1644.5999986082315,323.3799996115267,3.1432876586914062,91.16666412353516,24.76666641235352,0.0,360.58798903117497,0.8339205651847814,2019,0.8849907674306511,1,1603.6338051450982,128.71084779254534,1797.184972327545,409693.5176655575,356351.0821995105,419233.19590272574,410843.0182972226,469156.3846140255,361617.3572606187,421017.8866189311,159033.70978511678,1,310384.3768417383,1.0,2019,79,21426,0,593.9933451358274,479.69636645057176,1.2,377.6130979479011,1.6,497.952779499687,1.2,481.8962056705291,1.2,593.492516918856,1.0,387.6913511505359,1.5,501.3682040108639,1.2
25,510719.0119634139,906.9100557740172,824.5221477507307,938.7927286814298,978.7866701360488,841.4065718879845,852.8595991275688,962.3161818944056,343.900000333786,304.3483252147984,288.79998779296875,271.1000061035156,1201.3999987989664,1644.5999986082315,323.3799996115267,3.1432876586914062,91.16666412353516,24.76666641235352,0.0,360.7860463084678,0.8478806519401572,2019,0.8849907674306511,1,1586.9092910984396,137.06998969518148,1793.777203529678,463176.2076245907,421099.1366412052,479459.29483061715,429722.33305415465,499884.96109484276,435571.6118099452,491473.1696135157,155436.47594642162,1,272889.9289776311,1.0,2019,25,21428,0,534.3249861181591,602.5617305592189,0.9,520.1738225359322,1.0,634.4444034666315,0.8,537.0582466731861,1.0,674.4383449212503,0.8,548.5112739127703,1.0,657.9678566796072,0.8
119,513628.7439676051,802.6967662597442,736.0549424450181,825.9273134147181,948.5159681428823,818.5030374041413,668.749813955698,780.8655203170935,334.4000004529953,295.9409130297064,289.04998779296875,270.8499755859375,1215.399998083711,1667.3999946564436,324.93999935500324,3.20630145072937,90.85000610351562,24.739999771118164,0.0,365.32303040964536,0.8522947945264644,2019,0.8849907674306511,1,1518.1552554019188,110.45058665090517,1804.550660839455,412288.1318408507,378058.9755791825,424220.00859774015,420406.6870355588,487185.0653504456,343489.12697063474,401074.97640807915,152003.75944807436,1,285449.90656603256,1.0,2019,119,21841,0,555.75142536033,506.7558532300378,1.1,440.1140294153117,1.3,529.9864003850116,1.0,522.5621243744349,1.1,652.5750551131761,0.9,372.80890092599157,1.5,484.92460728738706,1.1
80,510432.9485534853,774.4893746979178,676.8357101504697,791.302724177674,888.7866495275218,792.3077433781081,667.0022307557477,781.9425739734538,337.43350955306124,298.6255405761833,288.97015860512295,270.92981451855667,1210.929563792752,1660.1195739867997,324.4418653047591,3.1861800913635294,90.95112031376736,24.748514876367693,0.0,362.0508437862649,0.8366509213023199,2019,0.8849907674306511,1,1524.5118668070384,153.6484173924189,1798.122655528546,395324.89515040326,345479.24721839634,403906.9827004154,404419.97761424584,453665.99015330605,340459.9153364085,399129.2536327718,152428.3151896797,1,310940.83154502127,1.0,2019,80,21843,0,609.1707685136622,475.8638341217345,1.3,378.21016957428634,1.6,492.6771836014907,1.2,493.68220280192475,1.2,590.1611089513383,1.0,368.3766901795644,1.7,483.31703339727045,1.3
